AreaCode,Size_sqft,Bedrooms,Bathrooms,Furnishing,View,Developer,ParkingSpaces,AnnualRent,PropertyValuation,PropertyType,PropertyAge,AmenityCount,PricePerSqFt,RentToValueRatio,BedBathRatio,RentalYield,PricePerBedroom,PricePerBathroom,RentPerBedroom,RentPerBathroom,AgeBucket,AreaName,Count_Area,AvgAge_Area,MedianAge_Area,AvgVal_Area,MedianVal_Area,AvgRent_Area,MedianRent_Area,AvgPricePerSqFt_Area,AvgRentToValue_Area
1,1374,3,2,1,2,0,1,61524,1004825,0,5,3,731.3136826783115,0.06122857213942726,1.5,6.122857213942726,334941.6666666667,502412.5,20508.0,30762.0,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
6,1648,1,1,0,0,2,1,97477,1889218,0,15,5,1146.370145631068,0.05159648066025202,1.0,5.159648066025202,1889218.0,1889218.0,97477.0,97477.0,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,5189,4,4,2,3,4,3,444498,9018493,2,6,3,1738.0021198689535,0.049287392028801266,1.0,4.928739202880126,2254623.25,2254623.25,111124.5,111124.5,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
7,3845,4,5,1,0,4,2,366820,6719784,2,19,3,1747.6681404421327,0.054588064140156885,0.8,5.4588064140156884,1679946.0,1343956.8,91705.0,73364.0,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
1,2117,2,2,1,4,4,2,91766,2020153,1,6,3,954.2527161076996,0.045425272244231006,1.0,4.5425272244231,1010076.5,1010076.5,45883.0,45883.0,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
2,2678,6,6,1,1,0,2,300392,4728267,2,18,4,1765.5963405526513,0.06353109923783914,1.0,6.353109923783914,788044.5,788044.5,50065.333333333336,50065.333333333336,0,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
1,1568,2,2,0,0,2,2,124265,2194092,0,5,5,1399.2933673469388,0.05663618480902351,1.0,5.66361848090235,1097046.0,1097046.0,62132.5,62132.5,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
3,4613,3,3,2,1,5,1,496237,7457852,2,23,3,1616.7032300021679,0.06653886400534631,1.0,6.653886400534631,2485950.6666666665,2485950.6666666665,165412.33333333334,165412.33333333334,1,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
5,1211,3,3,0,0,2,3,52038,1172529,0,3,4,968.2320396366639,0.04438099185606497,1.0,4.438099185606497,390843.0,390843.0,17346.0,17346.0,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
5,1367,3,2,0,4,3,3,89850,1419771,0,6,6,1038.603511338698,0.06328485368415047,1.5,6.3284853684150475,473257.0,709885.5,29950.0,44925.0,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
1,497,1,1,2,4,0,3,21414,404986,0,18,6,814.861167002012,0.052875901883028056,1.0,5.287590188302806,404986.0,404986.0,21414.0,21414.0,0,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
0,1253,1,2,2,4,0,3,59413,897483,0,9,3,716.2673583399841,0.06619958261047841,0.5,6.619958261047841,897483.0,448741.5,59413.0,29706.5,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
5,4029,5,6,0,2,0,2,190175,3760707,2,2,3,933.409530900968,0.05056894887051823,0.8333333333333334,5.056894887051823,752141.4,626784.5,38035.0,31695.833333333332,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
0,2158,4,4,1,1,2,1,118693,2407455,1,19,6,1115.5954587581093,0.049302271485863705,1.0,4.93022714858637,601863.75,601863.75,29673.25,29673.25,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
7,2912,3,3,0,0,1,2,187306,3602002,1,22,3,1236.9512362637363,0.05200052637394427,1.0,5.200052637394427,1200667.3333333333,1200667.3333333333,62435.333333333336,62435.333333333336,1,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,2591,3,2,2,3,2,3,211223,4651099,1,12,6,1795.0980316480122,0.045413567847083024,1.5,4.541356784708302,1550366.3333333333,2325549.5,70407.66666666667,105611.5,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,563,2,3,0,3,1,1,48588,721457,0,11,5,1281.4511545293074,0.06734704909648115,0.6666666666666666,6.734704909648115,360728.5,240485.66666666666,24294.0,16196.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
7,517,1,2,0,1,2,3,26433,513413,0,18,6,993.0618955512573,0.051484866958958965,0.5,5.148486695895897,513413.0,256706.5,26433.0,13216.5,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
5,5281,6,6,1,3,1,2,240585,5542999,2,5,5,1049.6116265858739,0.04340339949547167,1.0,4.340339949547167,923833.1666666666,923833.1666666666,40097.5,40097.5,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
2,1192,3,2,2,3,4,1,88250,1647655,0,22,5,1382.2609060402685,0.0535609699846145,1.5,5.35609699846145,549218.3333333334,823827.5,29416.666666666668,44125.0,1,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
6,3459,4,4,1,4,4,1,259389,5506955,1,22,5,1592.0656259034404,0.04710207365050196,1.0,4.710207365050196,1376738.75,1376738.75,64847.25,64847.25,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
6,1534,3,3,1,3,0,2,87979,2084202,0,12,6,1358.671447196871,0.04221231915140663,1.0,4.221231915140663,694734.0,694734.0,29326.333333333332,29326.333333333332,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
0,4343,6,7,2,2,2,1,215108,4795212,2,9,5,1104.1243380151968,0.0448589134328159,0.8571428571428571,4.48589134328159,799202.0,685030.2857142857,35851.333333333336,30729.714285714286,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
1,1462,2,1,2,4,2,3,83306,1220636,0,9,5,834.9083447332422,0.06824802807716633,2.0,6.824802807716633,610318.0,1220636.0,41653.0,83306.0,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
2,1678,3,4,1,1,0,3,111661,2032381,0,12,5,1211.1924910607866,0.0549409780941664,0.75,5.4940978094166395,677460.3333333334,508095.25,37220.333333333336,27915.25,0,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
4,3737,6,5,1,3,5,1,188800,4260899,2,11,6,1140.1924003211132,0.044309897981623124,1.2,4.4309897981623125,710149.8333333334,852179.8,31466.666666666668,37760.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
0,3914,6,5,0,0,5,1,170965,3510120,2,18,5,896.8114460909555,0.04870631203491618,1.2,4.870631203491619,585020.0,702024.0,28494.166666666668,34193.0,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
7,2656,2,1,2,3,5,2,149452,2186356,1,16,5,823.1762048192771,0.0683566628673464,2.0,6.83566628673464,1093178.0,2186356.0,74726.0,149452.0,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,2240,4,4,2,3,1,1,195286,3689666,1,8,3,1647.1723214285714,0.05292782598750131,1.0,5.292782598750131,922416.5,922416.5,48821.5,48821.5,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,5628,6,6,2,1,1,2,271020,4916236,2,8,3,873.5316275764037,0.05512754066322284,1.0,5.512754066322284,819372.6666666666,819372.6666666666,45170.0,45170.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,3076,4,5,1,0,0,1,169861,3073102,1,14,3,999.0578673602081,0.055273466354191954,0.8,5.527346635419195,768275.5,614620.4,42465.25,33972.2,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
5,680,3,3,1,4,1,2,63105,1014894,0,20,6,1492.4911764705882,0.06217890735387144,1.0,6.217890735387144,338298.0,338298.0,21035.0,21035.0,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
4,1438,3,4,2,2,5,2,118775,1923186,0,7,6,1337.403337969402,0.061759497001330085,0.75,6.175949700133009,641062.0,480796.5,39591.666666666664,29693.75,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
5,943,3,4,2,4,5,3,48189,842813,0,21,4,893.7571580063627,0.05717638432250096,0.75,5.717638432250096,280937.6666666667,210703.25,16063.0,12047.25,1,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
3,1303,2,2,2,3,3,1,91552,1647800,0,2,4,1264.620107444359,0.055560140793785656,1.0,5.556014079378565,823900.0,823900.0,45776.0,45776.0,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
0,2779,4,4,1,0,0,1,236222,4883640,1,10,5,1757.3371716444765,0.0483700682277973,1.0,4.837006822779729,1220910.0,1220910.0,59055.5,59055.5,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
4,1009,2,3,2,0,1,3,64365,1252469,0,22,4,1241.2973240832507,0.05139049349724424,0.6666666666666666,5.1390493497244245,626234.5,417489.6666666667,32182.5,21455.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
7,3383,2,2,1,0,3,1,190373,3389996,1,10,3,1002.0679869937925,0.05615729340093616,1.0,5.615729340093616,1694998.0,1694998.0,95186.5,95186.5,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
4,1660,3,4,0,1,2,2,86709,1600629,0,22,4,964.2343373493976,0.05417182869984238,0.75,5.417182869984238,533543.0,400157.25,28903.0,21677.25,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
2,1527,1,1,2,2,2,3,84077,1352580,0,5,6,885.7760314341847,0.06216046370639814,1.0,6.216046370639814,1352580.0,1352580.0,84077.0,84077.0,2,Downtown,150,14.986666666666666,16.5,3836531.2933333335,2075979.5,135382.2,94756.0,3732.885512365932,0.05127796328444744
5,2158,3,2,2,0,2,2,127585,2952061,1,25,3,1367.9615384615386,0.04321895787383797,1.5,4.321895787383797,984020.3333333334,1476030.5,42528.333333333336,63792.5,1,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
0,1713,3,4,0,3,3,3,90307,1454267,0,17,6,848.9591360186806,0.06209795037637518,0.75,6.209795037637518,484755.6666666667,363566.75,30102.333333333332,22576.75,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
4,1950,1,1,0,3,1,1,83392,1771825,0,18,6,908.6282051282051,0.04706559620730038,1.0,4.7065596207300375,1771825.0,1771825.0,83392.0,83392.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,2418,4,5,0,2,3,2,139600,2676257,1,22,3,1106.8060380479735,0.05216240443275814,0.8,5.216240443275813,669064.25,535251.4,34900.0,27920.0,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,5116,5,5,1,4,1,3,373606,6902683,2,12,4,1349.2343627834246,0.05412475120181529,1.0,5.412475120181529,1380536.6,1380536.6,74721.2,74721.2,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
1,5286,3,4,2,4,4,3,250260,5020919,2,7,6,949.8522512296632,0.04984346491150325,0.75,4.984346491150325,1673639.6666666667,1255229.75,83420.0,62565.0,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
6,820,3,4,2,3,5,1,56606,940570,0,7,6,1147.0365853658536,0.0601826551984435,0.75,6.01826551984435,313523.3333333333,235142.5,18868.666666666668,14151.5,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
4,4121,5,4,2,2,0,1,398669,7360671,2,24,4,1786.137102644989,0.054162045824354875,1.25,5.416204582435488,1472134.2,1840167.75,79733.8,99667.25,1,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
4,1974,1,2,2,4,4,2,109503,1569145,0,5,6,794.9062816616008,0.0697851377661083,0.5,6.97851377661083,1569145.0,784572.5,109503.0,54751.5,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
7,1890,1,1,2,4,5,2,121784,2567920,0,8,3,1358.6878306878307,0.047425153431571075,1.0,4.742515343157107,2567920.0,2567920.0,121784.0,121784.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
0,786,3,2,0,2,2,1,49988,830922,0,6,3,1057.1526717557251,0.06015967804438924,1.5,6.015967804438924,276974.0,415461.0,16662.666666666668,24994.0,2,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
5,490,2,2,0,4,1,3,32608,568835,0,18,4,1160.8877551020407,0.05732418012253114,1.0,5.732418012253114,284417.5,284417.5,16304.0,16304.0,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
0,693,3,4,2,4,3,3,48820,861399,0,20,4,1243.0,0.056675245733974616,0.75,5.667524573397461,287133.0,215349.75,16273.333333333334,12205.0,0,Arabian Ranches,150,13.866666666666667,13.0,3829629.88,2393458.0,179787.60666666666,126352.5,2254.776368531902,0.05689350499168153
5,3117,4,4,0,4,5,1,210070,3430995,1,18,5,1100.7362848893167,0.061227136734387545,1.0,6.122713673438755,857748.75,857748.75,52517.5,52517.5,0,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
6,2951,3,3,1,2,5,1,255730,3941460,1,14,4,1335.635377838021,0.06488204878395315,1.0,6.488204878395315,1313820.0,1313820.0,85243.33333333333,85243.33333333333,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
5,1779,3,4,2,4,4,1,124109,2482735,0,10,3,1395.5789769533446,0.049988822810328126,0.75,4.998882281032813,827578.3333333334,620683.75,41369.666666666664,31027.25,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
5,789,3,2,1,3,5,3,37275,779064,0,8,6,987.4068441064638,0.047845876590369985,1.5,4.7845876590369985,259688.0,389532.0,12425.0,18637.5,2,Jvc,150,13.586666666666666,14.0,4014959.1533333333,2651562.5,183752.94666666666,136238.0,2326.06565864143,0.052906540760329336
6,1879,2,2,2,1,3,1,116169,1707295,0,21,4,908.6189462480042,0.06804272255234158,1.0,6.8042722552341575,853647.5,853647.5,58084.5,58084.5,1,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
7,801,2,1,1,3,5,3,48238,1070120,0,20,6,1335.980024968789,0.045077187605128397,2.0,4.50771876051284,535060.0,1070120.0,24119.0,48238.0,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
6,1510,3,2,0,3,4,1,50725,1139105,0,5,3,754.3741721854304,0.0445305744422156,1.5,4.45305744422156,379701.6666666667,569552.5,16908.333333333332,25362.5,2,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
1,1164,1,2,0,2,0,2,63845,1313679,0,2,6,1128.590206185567,0.04860015270092618,0.5,4.860015270092618,1313679.0,656839.5,63845.0,31922.5,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
7,2167,2,1,1,0,1,1,132643,2542002,1,13,4,1173.0512228887862,0.05218052542838283,2.0,5.218052542838283,1271001.0,2542002.0,66321.5,132643.0,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
1,2262,3,4,1,3,0,1,198522,3249924,1,10,3,1436.7480106100795,0.061085120759746994,0.75,6.1085120759747,1083308.0,812481.0,66174.0,49630.5,2,Business Bay,150,13.353333333333333,13.5,4000665.84,2364883.0,179861.19333333333,124607.0,2288.9976748101667,0.05601908357283476
3,1288,3,3,0,4,5,1,112219,1853853,0,17,3,1439.3268633540372,0.060532846994880395,1.0,6.05328469948804,617951.0,617951.0,37406.333333333336,37406.333333333336,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
4,2954,4,3,0,3,2,1,229664,4029132,1,16,4,1363.9580230196343,0.0570008627168333,1.3333333333333333,5.70008627168333,1007283.0,1343044.0,57416.0,76554.66666666667,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
7,4714,5,5,1,1,2,3,507724,7396292,2,15,4,1569.005515485787,0.06864574843718987,1.0,6.864574843718987,1479258.4,1479258.4,101544.8,101544.8,0,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
7,2468,2,3,1,3,4,3,153465,3604938,1,4,5,1460.6717990275527,0.04257077375533227,0.6666666666666666,4.2570773755332265,1802469.0,1201646.0,76732.5,51155.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
4,5420,3,2,2,3,1,1,329974,4832040,2,14,5,891.5202952029521,0.06828875588778238,1.5,6.828875588778239,1610680.0,2416020.0,109991.33333333333,164987.0,0,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
6,952,1,1,2,4,0,1,34743,686401,0,12,3,721.0094537815127,0.05061618499973048,1.0,5.061618499973048,686401.0,686401.0,34743.0,34743.0,0,Palm Jumeirah,150,13.633333333333333,12.0,3560174.4,2499373.5,165528.33333333334,118620.0,1884.9414233125622,0.0533842397045628
3,1064,2,1,0,4,0,3,47207,1068879,0,20,5,1004.5855263157895,0.04416496160931219,2.0,4.416496160931219,534439.5,1068879.0,23603.5,47207.0,0,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
4,698,1,1,1,1,3,2,37618,820181,0,5,6,1175.0444126074499,0.045865485789112405,1.0,4.58654857891124,820181.0,820181.0,37618.0,37618.0,2,Jlt,150,13.88,13.5,3156171.5933333333,2043886.0,154496.21333333335,114277.5,1840.1885660442886,0.24058174764235896
3,413,2,2,1,0,0,1,20278,447364,0,3,6,1083.2058111380145,0.045327742062392144,1.0,4.532774206239214,223682.0,223682.0,10139.0,10139.0,2,Dubai Marina,150,14.393333333333333,14.5,3314335.4133333336,1853638.0,134646.74666666667,103249.5,2471.29217690207,0.0555398391489938
7,2396,4,5,0,4,4,3,147985,2347905,1,7,6,979.9269616026711,0.06302852968923359,0.8,6.302852968923359,586976.25,469581.0,36996.25,29597.0,2,The Springs,150,13.433333333333334,13.0,2985468.46,2037891.0,155682.62666666668,119137.5,1519.4261088490166,0.05484829468197995
